id,tweet,subtask_c
69456,"@user @user maybe i'm wrong, but didn't you take an oath to preserve and uphold the constitution?   take your people control (it's not gun control) and gtfo with your crazy.   steve willeford says hi"". don't know the name? perhaps google it and realize how stupid you are.""",IND
57952,@user lemme rap on that shit. i'll do a video floatin downstream in a coffin like in horrorland lol,GRP
21095,@user madam will never respond. she is among those who see nothing good about pmb and his administration. it sucks.,IND
80516,@user nobody is addressing the cow in the room. not even when florence is still doing her thing. it's like after a mass shooting and it's the wrong time to talk about gun control. @user,IND
40152,@user you are a racist fake site of fake profiles with fake pictures of scammers who block you. also you delete accounts for no reason and block emails for customer service. same fake people on by the hour. all date sites are fake who create the profiles themselves.,GRP
99729,@user love how fat they all are while chowing down on cake and cookies. that's the future liberals want.,GRP
32734,ain't it fun when a manager has a stick up his ass that would make a redwood self-conscious about its size?,OTH
98440,@user @user ca has inadequate gun control.,IND
41563,@user this is so entertaining. nobody has thought about montel in years... and you are picking a fight with him. this is incredible. such a feeble mind you have.,IND
26457,@user @user @user @user is not a difficult woman she is a far left leaning bitch. she has no place in unbiased commentary on any platform. get rid of her.,IND
43322,@user antifa is israel's thug squad in america,GRP
38116,1. 2 protect trumpie. 2. 2 increase presidential powers. 3. 2 kill roe v. wade. 4. 2 limit voting rights. 5. 2 weaken gun control. 6. 2 deal with religious liberty. congress is not an august body. they lost that moniker when they went whole hog 4 trumpism. http,IND
31480,"@user republicans love to say it's too early to talk"" about common sense gun control after these events - what they really want is people to forget and amnesia to kick in so they can ignore doing their jobs which is to protect the public  gun control works and r's just procrastinate""",IND
40051,@user @user ramos sounds like a shitty ump,IND
43269,@user @user well they will start banishing all acct's for promoting http fb gave @user brandon a 30 day z-jail time. i'm sure tomorrow apple/jacks will do it too. let's all just do it and see how many conservatives &amp; walk away march er's they shut down.poof fb begone,IND
42226,@user @user oh shit u went there  rolling on the floor laughing  rolling_on_the_floor_laughing: rolling on the floor laughing ,IND
74744,@user can't take what they dish out? joe you are a snake that should be hung by the neck on a live cnn feed.,IND
16097,@user @user we should meet her face to face! she won't be speaking like that much longer. she is a horrid person! somebody will teach her that you reap what you sow. she will find out the hard way. she is just ugly inside!!! fubar!,IND
76049,@user bono can go away now the 90s are over you sick now,IND
49396,@user really another one holy crap wow all brought to you by the liberals.,GRP
93004,@user europeans are morons for electing people like this,GRP
44210,the “law and order” president really hates law enforcement! lol maga http,IND
66826,@user congratulations @user   for putting the nfl into the toilet.,IND
54062,@user she is a drama queen she pulled the feel sorry for me card too because she is now a  ‘working’ mom...give me a break,IND
69586,@user @user @user @user @user chicago has strict gun control laws but the highest gun violence rate detroit was owened by unions and is now bankrupt cali has the second highest welfare rate and is now the homeless capital of the developed world.,IND
25306,@user @user you are 20x the trader i am lol i’m screwed but i have a tight stop. i’ll let it ride!,IND
48012,@user time for canadians to let all liberals if no trade deal in two months no vote for any liberal mp! make that our red line. it  makes no sense trump has been able to secure trade deals around the world but canada! obvious to anyone with a brain failure is trudeau! he has failed!,IND
25145,@user he is hurt and no one has checked on him!!!,GRP
37925,@user @user @user these guys are only known for diverting topics only. he is a pure sanghi. let him bark.,GRP
49493,@user the more this woman talks the more stupid she becomes. term limits liberals,IND
85087,@user this is ridiculous...unbelievable !!! so this fine young man is now dead because of a stupid reason .... come on !!!!! gun control is the solution y'all so many innocent people got killed because of guns pouting face  pouting_face: pouting face  this has to stop,GRP
65285,@user do you have any other recourse? this is so wrong on so many levels. can you sue them? i wish there was a way to reinforce your points on the mistreatment you have received. liberals are full of hate and discontent and unfortunately there are more of them than us. idiots. http,GRP
