id,tweet,subtask_b
71756,@user @user @user actually my ancestors were here long before anyone got here even your french ass! native americans were here first. so get your facts straight! so if you wanna throw punches make sure you know who and where you are throwing them first.,TIN
31315,@user gutierries = pile of poo  what did he do to help pr ? what is he doing now besides hoping for a high body count to blame on trump,TIN
59920,@user @user @user most stupid tweet yet...and yes...its a libtard rolling on the floor laughing  rolling_on_the_floor_laughing: rolling on the floor laughing  ok_hand: pile of poo ,TIN
79718,-conservatives cut police funding -person complains about crime -person votes conservative to tackle crime  ?,UNT
80869,@user he probably had sex twice for boruto and the other sister that no one cares about,TIN
11327,@user eric holder is an arms dealer and should be in jail how did this ass slip by,TIN
47806,@user and bale is shit,TIN
97780,monday morning monday motivation monday mood monday thoughts another republicans  / trump swamp lier !!   maga women christianity http,TIN
45761,@user he orchestrated/provoked it so that he could cry that he was the victim of a yet another conspiracy...he’s such desperate weirdo.,TIN
24726,@user get back on your peanut farm old man,TIN
68459,@user your fucking bf nigga,TIN
40962,@user @user she is threatening american citizens she will kill women arrest her,TIN
19091,@user @user this b**ch behar needs to shut that big ugly hole on her face and think about the fact she's not giving kavanaugh or his family the benefit of their rights as citizens. in her fat head they're guilty bc they're conservatives. behar needs a muzzle around decent people. hrc clone.,TIN
41366,@user mueller can go fornicate himself. he is as crooked as the day is long.,TIN
11271,people leaving racist comments on my posts will be instantly blocked. there are low follow accounts posting this crap and i think they are trying to make maga look bad  if you are racist in any way feel free to block me because i think you're an ignorant pos,TIN
53662,@user why is antifa upset w/ “prof.” blasé-ford? antifa is the group that harrasses &amp; threatens people at their homes.,TIN
18220,"@user primary argument against kavanaugh is that he is too constitutional""  the democrats started a civil war during clinton  they heightened their propaganda during obama  they are scared animals backed into a corner  antifa, blm &amp; ms13 are their sturmabteilung""",TIN
16922,@user both qanon and antifa will be listed as diseases,TIN
38765,@user don't even presume to know what liberals feel or think.  i am liberal.  i am personally opposed to abortion in any but life-and-death circumstances.  but i am also personally opposed to imposing my personal feelings about abortion on anyone else.  so do us all a favor and stfu.,UNT
82925,@user i love you bitchhh i aint never gonna stop loving you.... bitchhhhhh,TIN
43631,@user because im a broke ass bitxh :(((( and lol eveb better she runs in her sleep so like while she’s lying down she just runs like feet going usain bolt xd and i get kicked a lot  call me hand light skin tone ,TIN
49894,@user as usual @user doesn’t have a clue. the kids must make this shit up when he takes a crap since they are of the same consistency.,TIN
58056,opportunist to the max. an evil lier also. http,UNT
17387,@user i'm not an asshole libtard.,TIN
47681,@user because he is right the governor of puerto rico  puerto rico  is a fraud,TIN
47014,@user @user nurse is valuable in his own end!?!? have you watched him play? he rarely gets the puck out in first attempt. also not all that spectacular defensively. not worth what he is holding out for.,TIN
33810,@user nope. not going to miss his sorry ass at all.,TIN
32644,@user yea that’s a crazy ass story. like how do you go into the wrong apartment. there’s numbers on doors. and wouldn’t you notice as soon as you walk in and it ain’t your shit  woman shrugging light skin tone  woman_facepalming_light_skin_tone:,TIN
58307,@user hey woodward: you are a silly old fart and do not know what is going on in the white house.  you are the one who has reached a mental stage yourself of alzheimers,TIN
91292,@user robyn i was gonna make vegan scones but i ran out of fucking time.  blame my biochem lab,TIN
31027,@user well if trumpster said it then it must be true he also have himself a 10 on handling cuba hurricane sad piece of something he is...,TIN
56134,@user it sucks hy  woman facepalming ,TIN
71573,@user @user abso-fucking-lutely. that shit was here already!,UNT
89187,@user @user @user @user @user no.   i mean parasite in the sense of private companies being an unnecessary  and universally-unwanted bauble imposed on an essential public service by people who put profits before public opinion and democracy.,TIN
48175,@user @user is it credible to believe he is worse than either: gordon on the browns in 2018 or 2017 brandin cooks?,TIN
58389,@user  neutral face  sorry but she is an idio,TIN
34522,"@user the dregs of society"" are isis, antifa, blm, planned parenthood, illllegal aliens, pedofiles, and liberals.  this is who the democrats support.  once again, accusing others of what you, biden are guilty of.""",TIN
50419,@user just listening to juan williams on the five drives me crazy.  he is such an ignorant man.  where does this man get his facts?  thank god for jesse waters and you ladies!,TIN
95547,@user now that’s the pot calling the kettle black! liberals are nothing but bullies! antifa-bullies!!! trump haters-bullies!!!,TIN
92027,@user where is the fascist version of antifa?,TIN
41745,930 pm 3rd round: gun control whining and sen blumenthal hands still shaking like a leaf as he tells the judge get into the real world. this from a millionaire who has no idea about the real world. @user @user kavanaugh confirmation hearings,TIN
55081,@user awh shit.,UNT
89377,@user @user @user @user lol she is such a troll im so glad she went away and all u trump supporters told her to gtfo. thank god we got a real superstar in @user who is going to actually fight for everyone no matter who they choose to vote for. isn't she awesome! please join us we rly need ur help!,TIN
