id,tweet,subtask_a
41561,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user following all patriots. please follow back. thank you. maga kag walk away witchhunt red wave rising vote red vote dems out vote redtosaveamerica,NOT
19402,@user he is so confused. one of the liberals running loose beaware http,NOT
69899,@user tyler! on thursday! go girls! i think tyler believes he is the mastermind and he needs to take a seat. angela or kaycee for the win!,NOT
70810,@user bono ..get out of town,NOT
79423,@user @user @user @user @user @user @user @user @user @user says the person who refused the idea of having differant views on things? you really are a product of the us system. us antifa-lite. is your world really that small?,NOT
65970,@user she is going to pull it out of her a-crooked-letter-crooked-letter.,NOT
45485,@user i had a man tell me their body count was 40+ but refused to be with a woman who had more than 5. what the fuck.,OFF
95617,@user @user my dumbass was really thinking how in the hell is she been pregnant for the last 6 years loudly crying face  loudly_crying_face:,OFF
39118,@user @user @user have you all seen this from antifa about disarming people in open carry states? http,NOT
93402,@user so you realize what a fool you are making of yourself with your weird obsession over susan sarandon maybe do some research b4 spouting off nonsense.,OFF
44744,"@user @user @user @user and while yes, hate groups"" is ill defined, we know of hate groups on the right, and there is antifa, but they are not anywhere near the level of the modern conservative ""hate groups"" but then again, its subjective, so i guess neither of us can actually make a valid statement""",NOT
33776,@user @user would any of the three offer a peoples vote on brexit?,NOT
37449,@user exactly! ford is just a damn pawn for the baby-adults of america / aka democrats. she is a liar  lying face - i  red heart  that conservatives will control the highest court for 20+ years.,NOT
97658,"@user @user @user liberals today r very different from classical liberals. liberals today have gone so far left they r marxists. you're burying your head in the sand if you think neo &amp; classical libs are the same. trump is so authoritarian"" people can say what they want about him &amp; not be killed.""",OFF
43705,@user antifa wannabe  index pointing up  index_pointing_up: index pointing up  index_pointing_up:,NOT
48474,@user and @user @user  @user is inciting violence towards trump supporters on lists to be targeted by antifa.,OFF
35384,"@user @user ain't nobody bitter here. women who know their worth spending their life upgrading"" somebody son but actually living it and becoming their best versions for themselves. you go look cute on your maid outfit, like you always do""",OFF
11746,@user poorly worded but he's not talking about the actual shooting. he means the aftermath with the gun control aspect.,OFF
90460,@user @user she is in witness protection. i wish this cow had a mobile phone so she could call other cows and share her escape. go vegan,OFF
77539,@user liberals are dangerous. they'll say and do anything to push their agenda. the victims are judge kavanaugh's wife and daughters.,NOT
46544,@user need more ladies to spread out their pussy's  on cam  smiling face with heart eyes ,OFF
56754,@user bullshit there's rich liberals too so what are you saying ???,NOT
57446,@user wow you really think this works i am going to tell my wife she is going to hell lol,OFF
30412,@user how he is still batting,OFF
51967,@user love ya girl!! never change!! your perfect as you are! person raising hand  rose: kiss mark ,NOT
84656,@user liberals at there lowest,NOT
91455,@user brennan probably wrote that nyt op-ed,NOT
94913,@user antifa democrats are gonna pay so yuge in november it will be the final nail in the coffin.  you are fruitcake trust funded fakenews journalism.,OFF
31525,@user @user @user @user so let me get this right.  mogg is attacked and you are accusing him of profiting from it?,NOT
38725,@user boi he is bts and so is all of the other members,NOT
55300,@user @user paul manafort is a legit trader but because he works(ed) for trump. i guess it's not a big deal  to conspire against your country anymore. maga,NOT
84653,@user exactly what i think.,NOT
40726,@user sex is work,NOT
88710,@user good bitch!!! the hood missed you  face with tears of joy  crazy thing is i just was saying how em smoke out by your house used to be lit everyday,OFF
43651,@user chelsea she is so freaking beautiful i can't believe her skin color so beautiful! i live aubree she is such a great little lady!,NOT
21689,@user you are such a great friend.,NOT
55014,@user @user @user 50 year mandatory federal sentence for any crime committed with a gun. stop the gun control nonsense and punish the guilty ! no politician today will support this !! gun control and safe zones don't work. pols don't want less crime only hot air !! @user @user http,NOT
41215,@user nonsense people want stricter gun control laws.. your response is buy more guns. how is that rational debate?,NOT
15417,@user it's just getting so predictable.,NOT
49291,@user i hope you are right for everyone’s sake. i want your voice to be heard more often.,NOT
28150,@user @user what dos this have to do with the nra? california has lot and lots of worthless gun control laws already. gun control does not work because crazy people don’t obey the law.,OFF
90308,@user bitch i just posted about that kdksksks i hope you get better soon,OFF
65345,@user @user we are busy maga love our president  purple heart  thumbs_up: united states ,NOT
97781,@user @user glad to follow don. great that he is trump supporter.,NOT
40411,"@user @user @user death threats"". where are the police complaint forms, where are the field notes from the police, where are the recordings? sounds to me like antifa is staging it to push the narrative of the socialist democrats http",NOT
